corpus,path,class_dir,group_dir,bytes,sha256
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/05f52ffa-de80-44b1-8805-3795b87ee5b0.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,126573,111d948b1e9f4643d80052739f202ee79d09dc599a82624d7b9ea4b3fbc7688b
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/05f9ef77-ef58-46ec-8b77-251daaac2b85.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,198075,87b809a8c4915089a006338f72d062fc2feb2a5e8857b71fc7dcda3eb7851972
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06011218-e4a3-49ca-853f-4ff0d9b02544.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,122559,325fbc6809ad0d5a3ee257da9ac93f901e452edbf07b19972f17091c96eeb59c
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0605746e-b509-40ba-b50c-46a3a15b6530.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,152256,c440b74ec6da98c86c263605e0e9c615d4d83a9cea7d799b54d7ec8ab88bf439
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/061559b6-102b-47c5-af82-babc9e3b02e0.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,96634,f1624469e882ff0a7cf8c3dc0958896f1ad2f6f310f1ea4f7b5abd2163c08c9d
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0616cab9-15b8-4818-abfe-ca944cfa2289.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,182974,8f46a6d6a199c0e0df4582da8f02276da1ffe12eacf82db5b67e101d5db45db8
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06193c65-8cc4-4cbd-8094-32a098cdbf2d.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,121154,3e78ecfc5f7077ed97edcc938b1e8c35806b249d526387bdacc18039d1d267ed
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/061e5669-f151-45fa-9e4b-e2cda2b2a2b1.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,133526,51d1b6653481e67e2130b617fa488093c699b006402de8c533ddee00898c50d9
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0626deb4-ff1c-41e8-b5bc-cee0acefb82f.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,141957,d484bb7ed7a8f317dbc7d3cb59a4930ba634e3bdc3ea627cae3ed484233ef16a
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06298e6c-bbda-45c4-8581-3833cbbaa7d1.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,157206,386b3dbc70b3999bb10bc3081b0ced5fcf1ba829bd156dece8ac6322e2cf27fe
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/063244cd-578f-4624-adbf-a34911aa72fa.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,141598,89356e04c63cab7e952fee660505c753709f1dfa3828064918d2aa4a807e35e5
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06328d9a-0772-449a-a4a4-7fb3d924f71a.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,174128,64f8650694826fc02b9730080bc3acee8bc1dc942bf956ecb42ab1fcaffcca61
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0633adfa-29a7-42b0-8ed0-82393a7c1832.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,177963,bf46279c1ff5343b31f8c999accc43566cb5fa10932cd5f376f88d40c3bcea9d
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/063b39c3-76f0-4a93-b8e6-664da898ea08.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,114732,234144053a2d1660eba16f1d7b12a9be0bbd57c9a9162ea918edbbd449bff884
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/064c1622-e0b5-4450-a489-74800f71f249.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,170921,4aa150c9e3bd42f69e9148da62b1b46d91d3779bc5603be9ef5e0b26c9b1ac93
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/066b4258-a457-4330-9f69-5a63e3695e35.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,142101,994b6a49f8ad0c1c58379b156006aa41ea8742cefe7d678f1ff9f2b2427ef080
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0671fc70-d66d-4ab6-b29e-a36af274e02f.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,334484,098c62eacda237aad6fb41aac1f15d398e053619585e2d80055f773d4de3d9ad
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/067c5e69-d6a4-4eb5-a9c3-08b514c230fc.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,172973,9fd5138d2cdef773d2a0329f2723c2461eee13d2715f14f6bc465e0edbbf7ee9
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/068ffcb4-69e3-43ac-bcdb-71304e9ecd43.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,110006,f3ef2e075adb5d41ab53b711a8a8a6c67736792f10b3d810ae4026a75adfc158
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0693b2f6-c5cf-4f6d-b85d-adb35ab91ba8.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,159877,93a5499e0325b2ed0a34c8c3c81ba1cf1ff92f31554f3ebe1aa624840aa1b796
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06955e62-f7a4-46af-bab5-16483388e19e.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,329047,4269ac54c5c430d7d3d4cb75670086c825227af84b0f7cf9c27d9c397dd06a57
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/069b4e09-3f28-4b78-89a9-ad9bffd01d26.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,143639,3d39abe82ef2a1ebb8ce15c826ba21a7db7ebae3fe6a93a492f9c2ac5e472675
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/069ee6b1-a1c8-4d6e-9b27-9942c60bdbee.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,117547,b8c224282af7cb61249f55715b1d4e15e31b8987f9fa7621f45fd43ec9b5d1a8
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/069fef67-d663-40a9-8d9b-3d35dded8eeb.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,131728,d4a3d8954e27ec3d7245b7c3ab1ff2b2b843b31e0793e0acfa76ea5f366e41c7
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06a535bc-e128-45f4-84ea-adf094e3cc36.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,115412,fcc09fb12b71e2269280594eccf0bc946e3ed1bbabcda3841f95c9340d218003
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06a7a4cc-46fe-4f50-ab30-f5da5dff7991.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,146182,0e6553db26b1c144200d6d398938504a107327ef724be8caf25c2f212f03b210
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06af6241-97b0-4b3e-b09a-affe83b8c0af.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,108984,034ef419df90fe4ed1b55035b31300ea758eeeb022aa3a5d381222b995e804e4
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06b705c5-730f-43f4-ab98-10b7993a0dfe.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,129103,007bb2ed197d7e7811c4a9ffcef86386c1438ed2259f33c0fd7cec676265196d
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06bd5c45-9914-4e72-9567-53e3be5ed950.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,125482,f0026435545cde51f47552738e0f3064155c4fefbc1c310748bf1bfb550774e7
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06bf7c92-4773-4475-af72-2bcf05996e93.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,114765,dec0a4d241148b701b5ec39e7f0cc19225398d27c883aaa66e1b009beae8023d
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06c45a88-0dc9-49e4-bc84-2fd85a0f8757.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,91267,284def3d011b7d68c61e3f354a355ea0af24ffe8b3ba26b7a024ed61f4d4a7bc
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06c633f5-d014-451a-91b3-d187446310f3.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,132769,f9e57f6d9ecce5117c62287a32f15fc5ef0a0c6c6832ffdc9349c95e2f2d8391
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06ccaa29-bafd-4876-a462-d50d91be87fe.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,91989,8acf19a1290c1b26f61a78db8fc9e557067112a63e304e6fc9444da1740dadbe
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06d26373-a5d2-4b89-b677-47661bf52c88.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,128763,d56ec705cdd4303c5ea05139d48df075d8d918bfb687ea02353abd428a71a2d6
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06d68da1-f57a-4709-8cd4-5bef3aa29a0d.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,156557,1c935837a1528787bc2c183c76ea3eb351b541a9299978db4868e9f0f55205a2
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06e44882-29d9-42d1-a4bb-1cedbdde93f4.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,119429,e4933235287abb7c9e46fbb2c319b37208fd12d9be9a3ebc59927c1202859554
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06ea9c95-7d98-4d58-8b73-29346c2d3db6.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,138818,688fc7c68c2ce5b9d936b5b090d3521a16096612230d018d98b3cafba0130499
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06f42b01-ba96-4d20-a7aa-b5d786d7ef27.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,109919,6183348222996028be88bd67910102c6f183a43c4f5e76d7f72d23aacbc0f8c9
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06f4afea-fa6d-4566-8775-c62975b3a832.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,376436,a6ea46308355ad5748d3526463e2ea5040d606fdcf6733b27c2b4eda20b14eda
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06f8bd65-4ab6-4684-a043-9a616ac01a2c.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,165738,96cab2cb7612282ecfd37578cdf058cf7de63c3bc9b57c05e923a3fff7dcdbab
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/06f91859-c11f-4367-a40c-afc07baccaa2.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,131146,7f1ad2b99712aea40983d9cf9a5b6d43c1d79e7a16a9caeca0e7e860bebace80
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/070d6219-9bba-4788-85e4-014cf0c94f5d.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,167208,53cac6a3f87570d6921306f1db6f136d92b1fb72e2d1ca900a2f0707f8c1b6cc
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/070fb54b-958c-4749-9909-2c492129668a.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,104832,b27240d65620625f55e3ec43b191968195b208dbfe6a6e5fd698bd11885e59b5
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0712807e-6724-4808-ad19-0a09320a60e7.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,156674,45a4ce21655881c8bbd95f2a346ad1fb1f98f6ac80ea29af688284d2b260c8a8
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/071881f6-a076-475e-aa91-7f9850ac62e1.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,189503,cb33455f54fdf858d64732ee6475eb3435e61a6696d06bac822bd2a95cb622ef
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/071cd90d-b2b5-4420-b9f6-de693bcc32d8.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,153589,3a78d66f29a0c8df81b71d02674e345e3fb9cbbb8c00ddcc027694110a21bb0c
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/071d6c52-b349-47b4-97cb-cfe61234ce89.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,99981,19ebe148b09989240a065404a124959ef9bcce2975136afc54ee65ef0e2247cc
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0724b7a7-b3f7-46d8-883d-5153a3690f30.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,124822,1b1bd811e91d101b1fc4e318860a90b1247aea7a151611367f48d6b4120aee37
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0735649e-7554-4a6f-928e-b826d2f9fc59.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,165894,b6d63ad8bb5594c93980fd259022bdb19be928eeb35616e4e02ed58929b6da77
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/073ebab5-883e-43e9-bccf-dbd995174c9d.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,185404,4c1ba05c3b754663542e12e917b463eee8c3e9da0f6e5ce8ed46a7b5d9cc96e6
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/074166ea-b628-4a0b-a5de-a7fce213d0e9.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,185230,cc2df34dd35ffdb75150c8dd3922a799e4e78a2cd33858af6356673fc2b3bae8
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/074ac867-8916-4ffe-a1e1-bd19ed719152.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,105532,42760a66ba86f90540e78ea5829447ce1f2f4cfe4dacb38a13496151e12e55dc
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/074b569f-2cc3-4f26-852d-02943a9a9b8b.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,150924,283b0e683e37996f19f0a67991785c7b60d7ae887140b728d1fb0d1154740585
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0763ba97-6120-4832-ac56-1a30bedce849.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,150875,73e0525eac9d09ed391f2af919460138e8e0019d2d50f440078fc75800cd1a6a
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07678bd6-f32d-4964-94b9-88c4380ca0bf.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,168517,87d52af4e53ab6e27077dd6be296457b543f205c86ac7fd65035cf5ff3afa8f3
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/077243e2-e22a-4605-918f-780d03cc9153.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,136288,9147747e32d7eb6281e94cfe779d0c38aad79fd22951be3063838923d51e8749
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0782cfe2-e7d1-4592-82e9-0af6a1df55ce.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,107857,65695a5bc5975a49b16ba21bd97ddbb85ab8b727b4dbcda866bbbbf480f3f3fd
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07871326-4686-4f1b-8042-406e09651feb.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,106976,4f4668f4b0a356386723c373694e88d38855837b6d588e98ab1cfd718633a7b9
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/078b73bd-3e3e-4901-943d-64f61a82dad2.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,155710,3e0dd0664f8ea7fda2da0e2e2b4bccb5de2463fe6f496ee338c1e2d5fc64fdb0
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/078e76e6-1a77-4f9e-b106-6fd5a924f16c.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,153892,32950f218ee01c6809f1f48e2befc5e9e5c764b0e73a7f4a3e8021380e168572
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07991c5b-c480-48db-942a-f9edd91d956c.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,159141,edf0e5d0664fe3e6c1846d41bccf6c9a4e1fbef456ea999234b91d8ca1f92a92
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/079aadc8-697d-4c73-8935-4496ad67d0d1.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,149692,0aeb728dcb0a201867d7beff2ca5d26c74d91dddf190246f0cc048f9ea9b9999
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07a0aea7-cc97-47d1-9f58-dbd18428778a.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,161010,36331e20ddd0f1fc70a4e9d54f2245f51cfa1b2e014d7ae12f41366adfb6d6d3
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07b136e7-1fe4-4fd1-be20-b8e7a278f943.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,173546,2aab7221ba46a1b414bac0319baf724f3ddff192df88165172fa64ac834f4fe0
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07b4a9c5-7acd-4030-80a9-8bea4223599c.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,171004,d1808d0731263bc196d7403b285f4d6735740a16441d07f5f75c1d69822852bc
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07c0f843-3935-4a75-82b8-59a449ac77ad.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,160438,2aa62264101691fef718f2a556ad33cb11a62b94ed61aabbad8ff51444c964b9
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07c8ac88-c575-470c-899d-30ce1eff509f.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,160222,8385b588bcc231558c7185e3d054f2838cd0d1a4d1c8f380a3575e9d28b13a63
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07cc92e3-6436-41be-b758-2809cb80554b.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,203259,40f60ade31894b823e103c93819531277f68edd211707bc2c3d1917e82dfd2e7
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07d71c9a-00b6-4533-b50b-2d8fed5bf993.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,179565,1a77bda0f910af7b4d24e06619dec0f1b77ca1fa4ccbc7939f77af6f856cbe53
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07e495db-a901-4c61-b428-4266663dc68d.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,154978,4dd71a9d40557bc9fbd7dbcbdb87a4a1378b17cb1f08eba2b95aca6a56180477
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07e5d495-9fa4-4614-a44b-27d172a5e955.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,179098,9dc03c396eee1ef875da11625f51c0575b3ebecfb1054b1f6d78187739e3f8a1
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07f4f3d0-cd13-417b-8187-c5eb7cb2641f.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,163501,acebdb97c1b97ec2602cf9e7c5b7ea3091d3ae3f4f504074557d02d0dd222c97
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07f68c10-6de1-43a6-b3fb-d870894c8c73.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,209321,d0fcc28422ec85523b708c7e8f9565acc5bde355039a5f1c0287d03f640ba971
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07f73eb5-d8f6-4bf9-a422-303d4287d62a.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,121014,3c497decdb22d39ab749a17c24611c529b910cdf6bfefb0e3ad7597a5f0677b7
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07fa133a-23f3-442b-a0a2-614f34387592.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,176197,7665ed4fd3007f3ca46ba50d29cf2c53e452f6b90734fd5de15447eb7e696c92
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07fc5f4e-a480-4f29-ae7a-0075f9b04a31.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,224476,3449b6b19c9b5c1b92516794b715874b5e766bebc3f260afb93f4ff3289a5106
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07fd1730-eb30-4d64-9cc1-8c2d7cd1eda1.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,91838,bb6c5504d430897c04ae22824fdd31f9d41567a9f1d65ab1936d7d904f111392
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/07fd8552-03ce-4661-ad78-9985681b6cca.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,161025,5f72495dcc5b01a9a87282651b3f203fa45757fb3378535d6abc3febceffc159
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/080a6e41-cf0a-4b7c-b778-e2989fd298f3.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,114035,d73536db4c9eeffb85a194fd25935aceb6bdbbcbcf626e93c6a0806f53de261b
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/081d9df4-f32e-4444-ac16-b0451b39b17d.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,133073,a620192e84167bff36186d949d1ae6224fb1d7247ba4e191d8299b98dad42740
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/083e465e-2b91-42b7-a415-a1b60cf118ba.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,165205,128a4ad999be99cd5c800fc92e7a887fbd414eed02a3392d9834713f6a7d03c2
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08623ffc-3ac5-4814-b573-2a6a16b82268.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,179582,e6556727becabacade0d2fe23a6e759d7b2b2ed0a26aaf1b97a9b3dc11e2f584
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/086cf3da-e777-4cb2-992f-dd75d981e014.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,214847,9c08d5d058ad02ace270e321545fe0fe785bc75d7e770bc39f33271002f4e419
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08a374b7-50b6-49c4-ad5d-d4a3dfae655d.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,174218,09874e5f3a3233715bfd222f93017080e91fa6dfdadb49a0a2036a17fb87f19a
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08a378f1-b760-42b2-a8b8-3f50e111929c.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,160567,1cbe08dc58c4d85705d97fc64d105cecac60a746ad1ec3318209939ab786a1a1
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08a51344-d0b1-4ed7-b4c1-c95ded27b307.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,162756,2d7e87af33520bb55f02ef42524532d9082bc9f23e0a3413c024c85b0d159bd1
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08af6a30-0889-4f3f-b390-9dd8e39e078b.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,215302,d6423763aef39b5a32e8459070ba5e54ccea935f075bfb6cf63f3de594d0922c
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08b61818-a5a0-4406-b79e-3c3bdd245721.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,151150,410cecdb0ecb868118208cba4ddf14222619481ca2424f5fd2f52cbde4b0941e
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08c46dec-7e70-45a3-baa9-59bf5d7b38a2.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,186950,90b0c9dbb95e20fd51359376492f7a7bca9282a363e9fcc735183c3be1b6f4cf
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08cc8fa7-1fe7-4965-8170-fc687778b061.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,182981,85abe80c0b2ea51d21e0f518f623a8ef06b6997231268e3a28332d51bdda6eea
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08d09a50-0f11-4dc8-84e8-06637ccdc7a6.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,177017,29f561f324cca23d24fdd788fe4aaac700be1dc1fb315374bd8690bdb673e941
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/08ebb651-82fc-449c-b11d-7f9ceb56f95a.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,144006,2c76408bf4f1020056ccbbfccde2a99665a6cf0913e7fb802fd631735430bf13
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0912b41d-059d-4cba-b688-acc24db0deba.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,182064,158b962e1ca00feea53681212625c4d49ce4db320059a05e0db37cf411cba2ad
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0914fbed-f4d2-48d8-8426-48ae250a1f9f.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,237834,b384717f79aa32178bca457d9041007633be2dd8c7c46bd7fad9d8ad72b963b7
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/0982967b-04b1-401d-bfa6-d95ea57d7bc9.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,210499,85dc08978961264df4e8eb4dc4c41d868934c3d477f9bbb59165ba3ffb070b08
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/09a16daf-9092-4e40-87c5-2b5dea56133e.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,161837,9810ac818410cbdb07a9002b9a5f11a52d95de8955a5479bfb5c0f47d48411bc
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/09b5ce1f-7ac8-49ca-96aa-90bb21179891.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,162032,4851df214ddc3495eb1d3344b892f88b082c8ce0e2deaa8dd547a473fcf55899
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/09c30d60-a13f-444d-90ad-67a208d7d575.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,166420,acf373787fa93e6f9d8e7d7eaee220ca32c977a1e1844dff6ecfa442b4596883
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/09cf6669-077f-4d9e-8c83-a0504f57871a.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,168970,5c977dd0bb289ad22b16ebc657e61d622b89aec855ced1cad7102f1067780fd8
gastrovision,Gastrovision/Normal mucosa and vascular pattern in the large bowel/09d1f530-f9c3-48b6-a586-d60581a2e852.jpg,Normal mucosa and vascular pattern in the large bowel,Gastrovision,180171,646622fc59e00c179e55198643423e4020d69a05efa92b11401a8998cc345ec6
